timestep	atom	Ei_x	Ei_y	Ei_z	E_out
258	N3	-0.026351161594294077	0.011386665212356206	-0.030410858005270488	
258	N4	-0.023324547157302845	0.026648812907300694	-0.006152348060258606	
259	N2	-0.010231731952038055	0.007602169435519069	-0.017076395009237973	-0.005203601626572669
259	N3	-0.026189337001256415	0.00792950935948881	-0.03339022011283415	
259	N4	-0.027246587648768143	0.019978188498788865	-0.009233670215392144	
260	N2	-0.017179866758146298	-0.0004157186327139353	-0.023337235429653304	-0.00272650798787745
260	N3	-0.028313454444233527	0.010153960593187997	-0.03085743841226688	
260	N4	-0.03312182356261899	0.00821494843604625	-0.022184874436798917	
261	N2	-0.01742891365546929	-0.0014544561638117212	-0.024142719973270263	-0.003940605149748073
261	N3	-0.032685807497523166	0.01858034478290459	-0.029875332493376084	
261	N4	-0.03451922750829263	0.007606813602802494	-0.027153600773334084	
262	N2	-0.01451305442988765	0.0081394120877818	-0.0216874817121238	-0.007961793164770008
262	N3	-0.0338105167441743	0.03344347971237385	-0.026338402830360833	
262	N4	-0.03131119665786514	0.009395302662901294	-0.028578702839132886	
263	N2	-0.005718312645023282	0.01165390638282594	-0.01243269365926821	-0.00891800395855645
263	N3	-0.03547176110057596	0.04399122831607471	-0.02194917185237403	
263	N4	-0.029228504285203856	0.00973989258715477	-0.02351902892180346	
264	N2	-0.0027414098771070877	0.02065422133119694	-0.013749039647790723	-0.013891224181645996
264	N3	-0.033004113548040726	0.05363745321257083	-0.01782409848122964	
264	N4	-0.025832088522377183	0.01654922798511338	-0.022711557725192504	
265	N2	-0.0038317600445650695	0.018613273509396552	-0.01789240486972589	-0.015195225919012567
265	N3	-0.030600290938334714	0.05446461532614235	-0.012337933320516954	
265	N4	-0.022244362971370137	0.022001034127953373	-0.015828639135214234	
266	N2	-0.0007233372941724968	0.02079385186119722	-0.022112529087209377	-0.019737344307719343
266	N3	-0.026465898219234136	0.055215102281662376	-0.020801678412305485	
266	N4	-0.02210043630072377	0.023591342777971216	-0.017119178053131963	
267	N2	0.003568315191518941	0.026682329409007298	-0.01614802065196593	-0.01719000448727361
267	N3	-0.020953856114752027	0.05396992585820388	-0.026629294162585426	
267	N4	-0.024181396144831963	0.024226602420964236	-0.00406897985280217	
268	N2	0.007686523075027287	0.028265465901103296	-0.014921481945238084	-0.019173990938795658
268	N3	-0.01612622917403384	0.05413558606379875	-0.030030148890946774	
268	N4	-0.01881723759786768	0.02757288071079953	-0.0022890035608619562	
269	N2	0.005804410661465244	0.03321696989034736	-0.010196877895171893	-0.015402720548163103
269	N3	-0.01901680518581205	0.053676216209992994	-0.029162465039839543	
269	N4	-0.018357659271773137	0.03086549363858287	-0.008389348884923114	
270	N2	0.0034608354014684832	0.02503512205308249	-0.016029869964711656	-0.020145649035228336
270	N3	-0.025994721986788868	0.05304433355037485	-0.03513255947558135	
270	N4	-0.02213559983514216	0.02876564923819848	-0.014554542491711333	
271	N2	0.0009805808378261186	0.02488440625765752	-0.016289256921784852	-0.019614826512164132
271	N3	-0.028266254434677725	0.05053140777475589	-0.0369017256549181	
271	N4	-0.02471840507978555	0.03662985611699073	-0.013476682806951763	
272	N2	0.0044469056683059775	0.015584094859541386	-0.015754331540717967	-0.019378720027479007
272	N3	-0.025166738719835054	0.042613435097445106	-0.03595426294352645	
272	N4	-0.02165634830902258	0.04150426307314156	-0.012151840085662247	
273	N2	0.003927924442169313	0.011589007554234232	-0.018573747480164462	-0.019573736784051346
273	N3	-0.0191873594931191	0.03954250859683667	-0.03290596460024309	
273	N4	-0.016767783488228417	0.04536904247084521	-0.006643084657140442	
274	N2	0.006952457522556913	0.01475265620704223	-0.009925747060338714	-0.015255089504913017
274	N3	-0.018060655862968567	0.0358014516616743	-0.03574890109053936	
274	N4	-0.018111447729293347	0.04373321294980299	-0.003075528167784626	
275	N2	0.009586433749877395	0.015375632880284082	-0.009340759921666645	-0.016346524870515623
275	N3	-0.018610335619518723	0.04032644072987897	-0.04030133783182488	
275	N4	-0.020777391678439	0.044616193121826665	-0.007402210060221226	
276	N2	0.011863420884750397	0.016891164003200863	-0.013505831411650076	-0.020567244180251194
276	N3	-0.014084192552461633	0.04563125127790509	-0.03853421386529776	
276	N4	-0.019352879791877234	0.03373529016343508	-0.009947803500258938	
277	N2	0.015539753649234751	0.023890504849739966	-0.019114802275112874	-0.026857598219934557
277	N3	-0.011434077979849171	0.05545987551843186	-0.04335637758550234	
277	N4	-0.019551254879068967	0.026825235740658156	-0.014220848826630939	
278	N2	0.017283389248196328	0.025159747468675785	-0.016875701678605148	-0.025710803407505665
278	N3	-0.009542217288793443	0.06548194479127577	-0.03670381272618243	
278	N4	-0.021802583447515296	0.026486216108687857	-0.01202832268071861	
279	N2	0.021889633636544465	0.02660822211853651	-0.012516256362031023	-0.02389207873495344
279	N3	-0.007164045380262398	0.06838439362912546	-0.03243031144287149	
279	N4	-0.026310752932695722	0.018877266845322288	-0.014311221818819745	
280	N2	0.019500053900351103	0.02521274554144688	-0.006783601392535914	-0.018963016670274724
280	N3	-0.010427451396645119	0.06918539010300072	-0.027935732745325837	
280	N4	-0.028309770063480826	0.018726369345779793	-0.011836824359883499	
281	N2	0.01296654250194051	0.021149662603012168	-0.01264214225174374	-0.018671631426205284
281	N3	-0.009292028647894893	0.06751166453035203	-0.03224473794462583	
281	N4	-0.02269120815810969	0.017312033143942862	-0.013609876934893864	
282	N2	0.007948755058162074	0.017289482321297303	-0.016626176334805905	-0.0180492720976513
282	N3	-0.007488708160998295	0.07084051227391956	-0.03726422108927433	
282	N4	-0.01624811484648452	0.015720011613818318	-0.014501974850780901	
283	N2	0.008849032598114776	0.014927074671690185	-0.02222638637142915	-0.021022548975860814
283	N3	-0.0008608002078820801	0.06551219820680514	-0.041454153185517296	
283	N4	-0.005378390773583077	0.018745434595763215	-0.0064872674373349344	
284	N2	0.016422373624929508	0.009638672086935116	-0.02212859694314051	-0.0267015551498345
284	N3	0.004278919468462609	0.05816275683877364	-0.038938629471721345	
284	N4	0.0005771047489953777	0.02051781044257696	-0.0015503369670242235	
285	N2	0.024561321290505696	0.0024187010746919866	-0.021860180677857395	-0.03205756353428153
285	N3	0.008097131850087192	0.050040619797431934	-0.03430507235654833	
285	N4	0.0023059075214525737	0.01884801920447349	-0.00027042346654831885	
286	N2	0.024623758912404516	-0.0016649176529022927	-0.0167651179577471	-0.028467208975846477
286	N3	0.004225127581014829	0.045268092546409226	-0.02680414490351913	
286	N4	-0.0013233477462333348	0.013482774685349811	0.005526612653145962	
287	N2	0.02603971232930413	0.00043114044012192566	-0.008601845604110578	-0.025178951621929423
287	N3	0.0022832948747562713	0.0468672881923654	-0.026144155792602326	
287	N4	-0.01208151377738522	0.008631868927905363	0.004409423645630681	
288	N2	0.02621678064750688	-0.0072212034954060155	-0.00703401117189728	-0.02280371322068986
288	N3	-0.003074408193586127	0.039803918262179536	-0.027610110753490326	
288	N4	-0.02288713401091632	-0.0010213042346256889	-0.0013210542269949995	
289	N2	0.023782591115901825	-0.017449207727646528	-0.004768361795442225	-0.018093614849906826
289	N3	-0.00908116865091262	0.03345896821919191	-0.032516333090854554	
289	N4	-0.0344302263833914	-0.0075437453623744604	-0.007129041220027683	
290	N2	0.019661833944289758	-0.020518283632616145	-0.01018828839322065	-0.019416214237529733
290	N3	-0.00935187955797762	0.02983237636295636	-0.03542400037478538	
290	N4	-0.03947522764161168	-0.013653654330692497	-0.010728326625145848	
291	N2	0.025124635394271462	-0.008983222551262089	-0.00744736204181835	-0.02227741764413735
291	N3	-0.00921529086743865	0.028591469356845135	-0.034834745896197256	
291	N4	-0.03788757176991967	-0.013661763948005222	-0.010038201527431257	
292	N2	0.023045781709727525	-0.007073065626912546	-0.008765562999399039	-0.021925924517231927
292	N3	-0.017362662091387805	0.019246935121673903	-0.039721171136982716	
292	N4	-0.03570249432431822	-0.010964150447137118	-0.006426202672885362	
293	N2	0.025818918207220907	-0.013885043691266304	-0.010641559874404396	-0.0255490925738763
293	N3	-0.019519101750428276	0.005771580159239139	-0.041212636438228596	
293	N4	-0.02668851968000821	-0.01647443907554989	-0.0007599021390349003	
294	N2	0.024284396947968	-0.022206224496723485	-0.013053039708001955	-0.025971287591088958
294	N3	-0.019483943350936533	0.0014037874335723014	-0.0416280211764231	
294	N4	-0.020300536942574762	-0.017834646160627864	0.008048095301560462	
295	N2	0.022199876401169136	-0.027214604957961838	-0.0135721195809041	-0.024592778653452805
295	N3	-0.01983110950865922	0.00018706844348578876	-0.038873682648847906	
295	N4	-0.014592529643818112	-0.017745450664761003	0.012712198316849924	
296	N2	0.019669586375246392	-0.029686000703513026	-0.013575578586080448	-0.02196063962861457
296	N3	-0.014294879932391378	-0.00016330255855922225	-0.032338845890281874	
296	N4	-0.009302084936093236	-0.014413425038708098	0.01395204970684324	
297	N2	0.012366830769609633	-0.02850546807404489	-0.01717723365306481	-0.01886477593654627
297	N3	-0.012765961050062615	-0.004578009213285756	-0.03105656271488795	
297	N4	-0.012231021216972211	-0.009492227004678954	0.008579751794808247	
298	N2	0.013146784164937015	-0.0312842613160506	-0.01986355040992837	-0.01918369933460727
298	N3	-0.00789256418385081	-0.0006272278020668777	-0.023961157338834856	
298	N4	-0.013238574104436851	-0.004394962422595387	0.0008424314210765344	
299	N2	0.02196733655033172	-0.021762621239843787	-0.010024983191505177	-0.01989394927927791
299	N3	0.004600787734298649	0.010504326278663625	-0.018840802278349354	
299	N4	-0.001713685801604087	-5.5922632343668446e-05	-0.004337961308291885	
300	N2	0.02243412841533567	-0.016488855281360577	-0.0034814091940460297	-0.015414791937434025
300	N3	0.010585562943069287	0.025853064867983583	-0.015745159939498925	
300	N4	-0.00012988628888189972	0.002746272999724437	-0.004159452907066803	
301	N2	0.02673663794745313	-0.015078380120053251	0.0023586600778956117	-0.014388064372294253
301	N3	0.016120467068777938	0.019753599359019377	-0.021510382965437395	
301	N4	0.004695453050241524	0.0038074786411048554	-0.006211232498225629	
302	N2	0.022274574781103434	-0.02211340439316258	-0.0016194467538678957	-0.013507496169116076
302	N3	0.017371270623492967	0.013682063684142506	-0.029127342468719647	
302	N4	0.0036083772196464576	0.000797323259196859	-0.012589645460243545	
303	N2	0.0190586142961563	-0.025865090515227066	-0.002713552827386062	-0.011845648470999299
303	N3	0.017256031804817676	0.013953296340896447	-0.03389402551641112	
303	N4	-0.0013953947566402742	-0.003557588978078152	-0.01101996437684742	
304	N2	0.016758837108733948	-0.03292756514677359	-0.008437623693539517	-0.01194088717516118
304	N3	0.0188502565877934	0.012269330199950551	-0.03310597649745328	
304	N4	-0.003495820474630466	-0.0058478786349050365	-0.011663507670805	
305	N2	0.014709287437440613	-0.04072481289294957	-0.007762032860969056	-0.005748502042174074
305	N3	0.018424893882662274	0.017106830459381744	-0.031288652984834235	
305	N4	-0.00787596232845958	-0.00835869155079252	-0.015577927268300637	
306	N2	0.012313013044745285	-0.04385417530917634	-0.011749094419946357	-0.0029461164983688205
306	N3	0.013406785661517531	0.02614537219128092	-0.024708088556749875	
306	N4	-0.010567893993150978	-0.009975997501555794	-0.01660930262116906	
307	N2	0.008452736692749341	-0.045588228100596935	-0.018479016134117756	-0.0038193801015846806
307	N3	0.004526476822250759	0.022486510577411852	-0.028046603069335495	
307	N4	-0.013659774614725602	-0.013691970910142483	-0.023732467738046225	
308	N2	0.006580875231274178	-0.044567951942054165	-0.020136525254223867	-0.006670439617987779
308	N3	-0.002632446618228778	0.015814015208672927	-0.03057717262817667	
308	N4	-0.01882446634150585	-0.017007915527744794	-0.02279643575296142	
309	N2	0.0013873798493155025	-0.03459463977855188	-0.015916933399486993	-0.007231970590703649
309	N3	-0.010746343425314992	0.011761413364659759	-0.036816038499961325	
309	N4	-0.022218487753973483	-0.023146099580626973	-0.021837988804367603	
310	N2	0.0028719018003080386	-0.02959260562595735	-0.008408199553248848	-0.005122472055048889
310	N3	-0.016665934490920194	0.014898318789205988	-0.037377605265296154	
310	N4	-0.018449615061156187	-0.017531312919434286	-0.018756700438080448	
311	N2	-0.00048133062148290553	-0.025708726824248254	-0.010677107579226682	-0.005580427036969076
311	N3	-0.016849366266891798	0.012489790261445258	-0.03556840263090569	
311	N4	-0.009614266093047684	-0.010740452245080056	-0.018524996004217337	
312	N2	0.0012870545313064326	-0.027785341991897018	-0.010576251740336839	-0.004998645267661172
312	N3	-0.018111786147930478	0.016681068766162363	-0.03906355585552133	
312	N4	-0.008176212413128678	-0.006783916861721298	-0.020794039705465762	
313	N2	0.0009846619130694277	-0.028636795813940543	-0.011104481482370615	-0.0026644200012536454
313	N3	-0.01676591510789125	0.01807471520896844	-0.03559066834442335	
313	N4	-0.006089067188756259	-0.010527727886955295	-0.0177858141405981	
314	N2	0.004219155325061546	-0.023469998517265212	-0.019170839748098446	-0.010043254114942878
314	N3	-0.009233985822181573	0.024725927572279253	-0.03464314806207072	
314	N4	-0.004346885323634455	-0.013176703089196318	-0.023619677567848885	
315	N2	0.0011960059340174998	-0.018923498630087007	-0.027871942372735527	-0.01353774248984625
315	N3	-0.006153030310139724	0.026226420160654237	-0.03065199385457644	
315	N4	0.0025457042226348704	-0.0130070635626285	-0.026381240036256998	
316	N2	-0.0017789586368980278	-0.015328811718035771	-0.023613815110228437	-0.010472821273006328
316	N3	-0.012395766681851	0.019998763498279393	-0.03365367516536201	
316	N4	0.0026472413471905964	-0.0141967456902519	-0.023196629784040634	
317	N2	-0.003691653919655627	-0.016568365755103554	-0.027080777926506514	-0.009797778256792532
317	N3	-0.015030693524180551	0.020574395860027912	-0.033727704497679	
317	N4	0.0002167558413702606	-0.017161547769967797	-0.019357031531182217	
318	N2	-0.0063248687552459005	-0.01863563620184157	-0.024885568723688148	-0.007270107018610812
318	N3	-0.015667729978238076	0.01423002483953662	-0.031776717164938385	
318	N4	-0.001009564395370871	-0.013802661293795992	-0.01861864154233496	
319	N2	-0.004484655536864662	-0.019120855152207076	-0.020179279317490306	-0.0066161663123993
319	N3	-0.018211434777251394	0.01104231443747368	-0.030506629233246516	
319	N4	-0.0022903969693935313	-0.008925990861792646	-0.017744554426899314	
320	N2	-0.0018032947996714525	-0.02392945445406027	-0.006989436428581303	-0.000740470762556429
320	N3	-0.019906121959168337	0.007537030983893875	-0.030196754630650285	
320	N4	-0.01148558949312777	-0.018210220522789113	-0.011027699143660719	
321	N2	-0.001573356476601259	-0.029190782321184938	-0.0054994252004193795	0.0009923551373265723
321	N3	-0.01569553236414111	0.007143973348514119	-0.03118395230931667	
321	N4	-0.02021268680710825	-0.020595133044881964	-0.01144941540614508	
322	N2	0.0018545633084355855	-0.03319282423064379	-0.012070231093217209	-0.0033567942918963645
322	N3	-0.010972384792713896	0.006050744342841816	-0.02498504096214621	
322	N4	-0.022066155668456766	-0.0169653865136233	-0.012941525671393724	
323	N2	-0.0013113233530937724	-0.03321248587280337	-0.017370156279285977	-0.002396589517688282
323	N3	-0.01516832953315517	0.004718006113429158	-0.014325544494142159	
323	N4	-0.022637682748116287	-0.01624897197814218	-0.014041660673122881	
324	N2	0.002407478453903462	-0.026537563016620053	-0.006444749127061784	0.0013401895643704968
324	N3	-0.010442901492550543	0.017248875045555542	-0.0003165274230347956	
324	N4	-0.020542879227336962	-0.01947159974938803	-0.01218382944754528	
325	N2	0.0061510501968763485	-0.015527318493323639	-0.00040239870207459485	-0.00020591567757605005
325	N3	-0.011565807044513734	0.02812789983523775	0.007920310451337495	
325	N4	-0.02051539737974899	-0.018375406967484124	-0.012124476459536137	
326	N2	0.0034529554609616375	-0.006162219656154284	-0.00018475270689119645	-0.0012170147982944564
326	N3	-0.010623095047952155	0.023988569417476527	0.0018892906102211688	
326	N4	-0.020921522606202662	-0.01696674166893473	-0.016539302039200763	
327	N2	0.0054877834882310515	-0.003659717443391439	0.00173244466167023	-0.0017313809100591476
327	N3	-0.007451805523253607	0.023628365573647763	-0.005170991349390983	
327	N4	-0.01820905898696856	-0.017506093380206006	-0.01948465842338707	
328	N2	0.008070786527792117	-0.006250317418047822	0.011002857969962058	0.0046319675702550765
328	N3	-0.0010345530632362302	0.02339984636434658	-0.01056399352102305	
328	N4	-0.014873471365226229	-0.015246837341129853	-0.018585517877635044	
329	N2	0.010431151518190091	-0.011406878784034187	0.016027071939620552	0.008416823051468089
329	N3	-0.0005257256307740757	0.023832315517375167	-0.016052246214192684	
329	N4	-0.017520995272017285	-0.016835380278944052	-0.019056770255775717	
330	N2	0.014258226743773295	-0.00633539827675594	0.01798994538903225	0.006506505150986591
330	N3	-0.002516283196238658	0.027845264477217788	-0.008779406507356173	
330	N4	-0.019628718245287353	-0.016694470491996384	-0.015138767952292647	
331	N2	0.017302017721708845	-0.00613142895706565	0.020825838608793508	0.00467803860550986
331	N3	-5.292046152505155e-05	0.031246423854198877	-0.0030457086326252654	
331	N4	-0.01624778774503275	-0.02116437950217453	-0.004873671964153292	
332	N2	0.02093153830434953	-0.005263010663485722	0.0196197293776527	-0.0012979592545986816
332	N3	-0.001351505886582474	0.03714466593872551	0.0038042585561468287	
332	N4	-0.01601218190409044	-0.02549535916746939	0.0020515663503822214	
333	N2	0.0184251739431241	0.004289249528162236	0.020022349707269127	-0.001576813762651377
333	N3	-0.004141541428060695	0.048569358170169004	0.006397603964106495	
333	N4	-0.016420976946854675	-0.021882451399296208	0.005724210696826531	
334	N2	0.021107308843164013	0.006093241239000669	0.017955077052169983	-0.005833805474641171
334	N3	-0.004170792867170638	0.04847462209518779	0.007781107404910381	
334	N4	-0.013633552413679348	-0.027662011603322767	0.005436923741755077	
335	N2	0.018831636445771013	0.0028747066444770185	0.018016807067619118	-0.004546547464256846
335	N3	-0.007533159296802662	0.053751150275283245	0.012016991512412452	
335	N4	-0.010301531825571465	-0.02305438245092314	0.004580280197800078	
336	N2	0.017007025615811987	-0.001358334509908861	0.01748946397785744	-0.0026850844863324772
336	N3	-0.011984391965014782	0.05897137937285711	0.010236808246337513	
336	N4	-0.00842173295263045	-0.019666540820507172	0.0006517500122747678	
337	N2	0.013846959052395063	-0.002630994190690518	0.018170770987914146	0.000996499840770791
337	N3	-0.016039579392045263	0.05954962114516633	0.009536637410725772	
337	N4	-0.01017127743781696	-0.017306530726169278	-0.0007381275140457264	
338	N2	0.004366217045878027	-0.001532386699360054	0.017638684329508054	0.008226591605342039
338	N3	-0.020991109529518485	0.049648207971161595	0.00606122088267385	
338	N4	-0.020313107335844238	-0.022846403777374836	-0.00022378388383568516	
339	N2	0.004356166796210425	-0.009616537963408743	0.02192146367328093	0.013981515592101382
339	N3	-0.019572938010618473	0.04769012253336443	0.004457175619104686	
339	N4	-0.02381772954127684	-0.03194450923247757	0.002165116646481206	
340	N2	0.0010451294060181038	-0.010656589847073688	0.020806315948098134	0.01677035220195637
340	N3	-0.019627813091748016	0.042473253632158606	0.004672328978093048	
340	N4	-0.02365551332078966	-0.03234659685361808	0.0042091382294082765	
341	N2	-0.002086379907135831	-0.0020719241926452033	0.014382934538619491	0.012943396250202677
341	N3	-0.024078199839656794	0.04206072534801672	-0.0043635609336425095	
341	N4	-0.028538556217571932	-0.030474499581299153	-0.0095382490480029	
342	N2	-0.0026222163426817147	-0.004190119980096253	0.008860412393297433	0.009102755957185965
342	N3	-0.019487722134501544	0.04447325406930604	-0.00810237857257428	
342	N4	-0.027955674745096606	-0.02641548800005656	-0.007530977581472995	
343	N2	-0.003141856703921635	-0.009483695816292584	0.007049336889278796	0.008894522596630426
343	N3	-0.022798664257139306	0.04590932714686469	-0.0057545352207905645	
343	N4	-0.03181187231508466	-0.03285964384806545	-0.001515418205822869	
344	N2	-0.004251609469191122	-0.004727632832121152	0.01188037554865203	0.012820354085500254
344	N3	-0.02785295085003077	0.047211215638764244	-0.003341541606622313	
344	N4	-0.03423373673688203	-0.030289766353901904	-0.001956193426651872	
345	N2	0.0020684132887867244	-0.0036114585651393803	0.015662156167347587	0.011957415187107802
345	N3	-0.021557220961419515	0.045255964064543186	0.004979040400162492	
345	N4	-0.02767666175990245	-0.03330728122536161	0.0010107387149362432	
346	N2	-0.0033629686502463763	-0.007824523067629315	0.014798876243491601	0.015021801222337532
346	N3	-0.028093764130812576	0.04687547380422757	0.00596577126270498	
346	N4	-0.03638945755158006	-0.03730841960613121	-0.002108493934744167	
347	N2	-0.0070855230017628215	-0.012294416286245549	0.007461106517216655	0.012858521508512542
347	N3	-0.023935056027813328	0.05147542895583141	0.007828338101260972	
347	N4	-0.036276256204034525	-0.03982369270257899	-0.005135938830787478	
348	N2	-0.008247360437206506	-0.013813989361308057	-0.0011098445059308387	0.007912588153573255
348	N3	-0.022785813609455256	0.04613601045542927	-0.0008333134516594449	
348	N4	-0.04224640572816426	-0.04740333820419232	-0.019568304020769357	
349	N2	-0.006308869230505537	-0.01183171504858709	-0.0011678927235907412	0.00592433180382061
349	N3	-0.02009218798082088	0.04377842513018086	-0.008138089674146868	
349	N4	-0.040891560253041234	-0.04400134486850446	-0.02556389309928555	
350	N2	-0.009914745171238061	-0.017128999819541156	-0.007824996974631205	0.004883764150842447
350	N3	-0.02204001680032306	0.03945052611445253	-0.014853065898692196	
350	N4	-0.04032751719679855	-0.04423828275677623	-0.03037422864469904	
351	N2	-0.007488139269084101	-0.021245204404476147	-0.010549753246536417	0.001725505609052316
351	N3	-0.021683778354081595	0.036868754780969876	-0.016178327540279893	
351	N4	-0.037399749047231125	-0.042266607274326434	-0.025118495476258045	
352	N2	-0.0014944045581659557	-0.019146577024223017	-0.018574889551553203	-0.00973489769332286
352	N3	-0.017599589290968994	0.030765792205573482	-0.01676317989230717	
352	N4	-0.030437270347173244	-0.04358857321621274	-0.026167069100517297	
353	N2	0.008583757944802059	-0.022904997219083196	-0.014524651282329043	-0.01436659412916703
353	N3	-0.012995980278597991	0.02796993779080116	-0.014736363044224437	
353	N4	-0.02663748559839242	-0.04594286338566417	-0.024792059915127257	
354	N2	0.012973232316902806	-0.024949416484709323	-0.014573402028646468	-0.01812750271018399
354	N3	-0.010827123360307698	0.026264476460701937	-0.011856409763177382	
354	N4	-0.026875975677211252	-0.047398432122434796	-0.02240754969666547	
355	N2	0.015892056015684483	-0.02166493009322811	-0.014114075227105742	-0.020624594008873585
355	N3	-0.0057743764903597505	0.026467070810670745	-0.004199299041700478	
355	N4	-0.026476674382327946	-0.047341534576223025	-0.023122534462129116	
356	N2	0.017887326387820972	-0.007811010047014374	-0.015936016931558317	-0.02439767489524197
356	N3	-0.002063364159167201	0.02274541713262957	-0.0018319841755839472	
356	N4	-0.022678704230897555	-0.04583073383995318	-0.02748205991686205	
357	N2	0.018667736335430656	-0.0009108995427556855	-0.016222425990882982	-0.02470120921324335
357	N3	-0.0006927553513141188	0.022981109189419167	-0.0028361289821419366	
357	N4	-0.01639605545150159	-0.04160647580439019	-0.029877257970200497	
358	N2	0.01882366669808718	-0.00351227039090969	-0.021320773807606542	-0.0284228255770036
358	N3	-0.0032045974609582095	0.02433730843360214	-0.009998149642849544	
358	N4	-0.014576730830136612	-0.03744568527453444	-0.03479645462044753	
359	N2	0.0188071618435565	-0.004325049640785125	-0.025679642232227573	-0.031596579119966973
359	N3	-0.007237355080512715	0.032220782444293335	-0.020842432579955543	
359	N4	-0.017446351296186203	-0.03312022149208269	-0.04166938303178058	
360	N2	0.01625267005297844	-0.00919778204916143	-0.028338209098099795	-0.03146058571314537
360	N3	-0.009097059825128012	0.03392502411083131	-0.0310711199581426	
360	N4	-0.02454801782431803	-0.02965374330919574	-0.048419329889808384	
361	N2	0.014574498044173875	-0.01082342202671936	-0.030263783195331344	-0.032103473570247745
361	N3	-0.015898250936249494	0.033508967338818675	-0.04068310173240441	
361	N4	-0.031590343393908565	-0.03176099494031872	-0.058154276106385225	
362	N2	0.0033757272489541653	-0.018940273049350198	-0.03279801872549075	-0.027153671141933247
362	N3	-0.020363460182251727	0.024586780452012152	-0.044377477379499534	
362	N4	-0.03433131279059248	-0.038276694696521736	-0.06079868371948234	
363	N2	-0.00013783896165854922	-0.015658484863998207	-0.030921153887263624	-0.02494985288947926
363	N3	-0.020267107461045278	0.025204517175899242	-0.04644372604188456	
363	N4	-0.031227389994428034	-0.042038569896678694	-0.06179064918472066	
364	N2	-0.0018475845807994263	-0.017275107322314052	-0.02538567797984012	-0.01934144595550018
364	N3	-0.024050606327875163	0.023726615038777654	-0.03818052997561417	
364	N4	-0.026207926538840055	-0.04421993582764521	-0.056504727778386624	
365	N2	0.006528723746465952	-0.012148629509853296	-0.02680056329739945	-0.025111752810807773
365	N3	-0.017641123774944284	0.026499022541980697	-0.03564152665527259	
365	N4	-0.014315342491840473	-0.04267007540321057	-0.05431843643108055	
366	N2	0.018199982075838745	-0.009097825300824515	-0.024124944387324973	-0.02997742642554907
366	N3	-0.01802107229322694	0.028046500094390293	-0.02841334967390317	
366	N4	-0.00982617588642493	-0.04325602027365648	-0.045013199965310266	
367	N2	0.017235316392026148	-0.012971521545501472	-0.02331901922601291	-0.02822567587341059
367	N3	-0.017315597738853678	0.0234465311216305	-0.024602435143645015	
367	N4	-0.00925085908403793	-0.03901524815339696	-0.04212659182363666	
368	N2	0.022445851711376707	-0.011112420098580086	-0.018431804225072655	-0.028581359268229706
368	N3	-0.012212445598039212	0.020973156108292892	-0.017353670240342477	
368	N4	-0.005071049987491615	-0.03920949162775613	-0.039072014558765314	
369	N2	0.02070006348552687	-0.0124809801771682	-0.016582017380522625	-0.02499985635100131
369	N3	-0.007598030185273953	0.023749182465217608	-0.012321654678690397	
369	N4	-0.0059042582246349095	-0.03373626170215066	-0.04540054115759102	
370	N2	0.01943289452093113	-0.012964033643485856	-0.011363463123919637	-0.019458834450931158
370	N3	-0.004577804503954901	0.02426683407228152	-0.010182123273950098	
370	N4	-0.008444012649249861	-0.02852742901543008	-0.05173513830517018	
371	N2	0.022557729520021347	-0.011706857985561198	-0.009365084846748811	-0.020144011622550924
371	N3	0.00013697474297012075	0.027908794903643393	-0.009969778006157289	
371	N4	-0.011105477206073428	-0.02620204930659712	-0.05264121458991859	
372	N2	0.020386343953745285	-0.014727753367487795	-0.007943166508875771	-0.016048961114031805
372	N3	0.0019924352200074978	0.027273940493007735	-0.008725159564832108	
372	N4	-0.014152837668048682	-0.02238689695378582	-0.049219273102513346	
373	N2	0.023418255091706107	-0.011532476141173182	-0.01152426860077831	-0.021694668845324686
373	N3	0.0019000590911956085	0.03093173244270051	-0.007853808030549584	
373	N4	-0.013601480076712674	-0.025315504176416148	-0.05196033463385718	
374	N2	0.017178197529580268	-0.01039753684282583	-0.007854735321415588	-0.014592049261105959
374	N3	-0.004490253021611905	0.03582882191278957	-0.004755341785846027	
374	N4	-0.02291406781322141	-0.023205457900455178	-0.048199129968772285	
375	N2	0.020341004036799414	-0.007792972445482755	-0.015450593794680409	-0.02288235593678942
375	N3	0.001406971777537943	0.04138399623944969	-0.012310542022530907	
375	N4	-0.021156684505755596	-0.020335110989430628	-0.04865312604953948	
376	N2	0.02310304424278332	-0.0075975017059037794	-0.01211365046965809	-0.022182033548156743
376	N3	0.003104507190778393	0.04159351219798758	-0.008534619142076873	
376	N4	-0.018830195466663348	-0.020531445144016783	-0.04279027226967258	
377	N2	0.01885945446850365	-0.0032320359400622623	-0.012731821641479074	-0.021120570854216626
377	N3	-0.0014447395574733483	0.04250948701507465	0.0012332180404490503	
377	N4	-0.02284894692667737	-0.020957496348351232	-0.042242487752915586	
378	N2	0.021741657071538162	-0.006064689517713437	-0.00519766088194412	-0.016795861319675805
378	N3	-0.00393730799601782	0.04360551002637955	0.005360143575352043	
378	N4	-0.02286976134421026	-0.01946785517863366	-0.04256530974016528	
379	N2	0.01612638462334133	-0.013533778422566202	-0.0014951036944073435	-0.008131062146183069
379	N3	-0.0015227629432507466	0.04291906029708126	0.0027731507814887472	
